 num     #instances         #bytes  class name
1075:            34           1360  java.io.ObjectStreamClass$FieldReflector
1076:            10           1360  org.apache.cassandra.metrics.KeyspaceMetrics
1077:            34           1360  sun.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl
1078:            42           1344  com.google.common.collect.RegularImmutableSet
1079:            56           1344  java.security.spec.ECPoint
1080:            28           1344  java.util.TreeMap$AscendingSubMap
1081:            84           1344  java.util.regex.Pattern$BranchConn
1082:            56           1344  org.apache.cassandra.db.RangeTombstone
1083:            83           1328  java.util.concurrent.ConcurrentHashMap$EntrySetView
1084:            83           1328  org.apache.cassandra.schema.Triggers
1085:            33           1320  sun.security.x509.AuthorityKeyIdentifierExtension
1086:            54           1296  java.util.regex.Pattern$Ctype
1087:            39           1280  [Ljava.math.BigInteger;
1088:            16           1280  io.netty.buffer.PoolChunk
1089:            80           1280  org.apache.cassandra.concurrent.DebuggableScheduledThreadPoolExecutor$UncomplainingRunnable
1090:            40           1280  org.apache.cassandra.db.rows.EncodingStats$Collector
1091:            20           1280  org.apache.cassandra.transport.messages.ResultMessage$Prepared
1092:            40           1280  sun.reflect.UnsafeQualifiedIntegerFieldAccessorImpl
1093:            32           1280  sun.rmi.transport.WeakRef
1094:            53           1272  java.util.regex.Pattern$5
1095:            52           1248  java.util.regex.Pattern$Ques
1096:            39           1248  org.apache.cassandra.schema.CompactionParams
1097:            13           1248  sun.util.calendar.Gregorian$Date
1098:            22           1232  javax.management.openmbean.CompositeType
1099:            22           1232  org.apache.cassandra.cql3.statements.DeleteStatement
1100:            51           1224  io.netty.buffer.SimpleLeakAwareByteBuf
1101:            19           1216  com.google.common.util.concurrent.SmoothRateLimiter$SmoothBursty
1102:            38           1216  org.apache.cassandra.concurrent.NamedThreadFactory
1103:            38           1216  sun.management.DiagnosticCommandImpl$Wrapper
1104:            76           1216  sun.reflect.BootstrapConstructorAccessorImpl
1105:            25           1200  org.apache.cassandra.metrics.ClientRequestMetrics
1106:            30           1200  sun.rmi.transport.tcp.TCPEndpoint
1107:             2           1184  [Lcom.github.benmanes.caffeine.cache.NodeFactory;
1108:             4           1184  com.github.benmanes.caffeine.cache.BoundedBuffer$RingBuffer
1109:            37           1184  org.apache.cassandra.schema.SpeculativeRetryParam
1110:            49           1176  com.google.common.collect.EmptyImmutableSortedSet
1111:            21           1176  java.util.ResourceBundle$CacheKey
1112:            29           1160  io.prometheus.jmx.shaded.org.eclipse.jetty.util.log.StdErrLog
1113:            16           1152  io.netty.buffer.PoolThreadCache
1114:            48           1152  io.netty.util.concurrent.DefaultFutureListeners
1115:            14           1120  java.net.URI
1116:            28           1120  java.util.TreeMap$NavigableSubMap$SubMapEntryIterator
1117:            20           1120  javax.management.openmbean.ArrayType
1118:            14           1120  org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor
1119:            58           1112  [Lsun.reflect.generics.tree.FormalTypeParameter;
1120:            46           1104  [Ljava.net.InetAddress;
1121:            69           1104  com.google.common.base.Predicates$OrPredicate
1122:            46           1104  io.netty.channel.DefaultChannelPipeline$9
1123:            46           1104  io.prometheus.jmx.shaded.org.eclipse.jetty.http.HttpGenerator$Status
1124:            69           1104  org.apache.cassandra.db.lifecycle.LogFile$$Lambda$159/1177011973
1125:            69           1104  org.apache.cassandra.db.lifecycle.LogReplicaSet$$Lambda$138/441220789
1126:            69           1104  org.apache.cassandra.db.lifecycle.LogTransaction$$Lambda$156/1260219682
1127:            46           1104  sun.reflect.generics.scope.ClassScope
1128:            17           1088  java.text.DateFormatSymbols
1129:            68           1088  org.apache.cassandra.db.DiskBoundaryManager
1130:            68           1088  org.apache.cassandra.db.compaction.CompactionStrategyManager$$Lambda$82/1145331458
1131:            34           1088  sun.reflect.UnsafeBooleanFieldAccessorImpl
1132:             3           1080  [Ljava.lang.Integer;
1133:            27           1080  com.google.common.collect.AbstractMapBasedMultimap$2
1134:            27           1080  java.io.BufferedInputStream
1135:            45           1080  java.util.regex.Pattern$7
1136:            27           1080  org.apache.cassandra.transport.DataType
1137:             2           1056  [Ljava.lang.Long;
1138:             2           1056  [Ljava.lang.Short;
1139:            53           1056  [Lsun.reflect.generics.tree.FieldTypeSignature;
1140:            22           1056  com.google.common.collect.HashBiMap
1141:            22           1056  java.beans.BeanDescriptor
1142:            33           1056  java.util.concurrent.FutureTask
1143:            22           1056  org.apache.cassandra.transport.messages.AuthResponse
1144:            22           1056  org.apache.cassandra.transport.messages.AuthSuccess
1145:            22           1056  org.apache.cassandra.transport.messages.AuthenticateMessage
1146:            22           1056  org.apache.cassandra.transport.messages.StartupMessage
1147:            26           1040  java.math.BigDecimal
1148:            26           1040  org.codehaus.jackson.map.type.SimpleType
1149:            26           1040  sun.nio.ch.SocketAdaptor
1150:            26           1040  sun.reflect.generics.repository.MethodRepository
1151:            43           1032  io.netty.channel.ChannelOption
1152:            32           1024  sun.reflect.generics.repository.ClassRepository
1153:            42           1008  java.net.URLClassLoader$2
1154:            21           1008  java.util.ResourceBundle$BundleReference
1155:            42           1008  java.util.concurrent.CompletableFuture
1156:            42           1008  org.apache.cassandra.db.monitoring.MonitoringTask$AggregatedOperations
1157:            21           1008  org.apache.cassandra.index.internal.composites.CompositesSearcher$1Transform
1158:            42           1008  sun.net.www.MessageHeader
1159:            62            992  org.apache.cassandra.db.lifecycle.View$1
1160:            62            992  org.apache.cassandra.utils.concurrent.Refs$1
1161:            41            984  org.apache.cassandra.metrics.DefaultNameFactory
1162:            41            984  org.codehaus.jackson.map.type.ClassKey
1163:            41            984  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
1164:            38            976  [Lsun.management.DiagnosticCommandArgumentInfo;
1165:            61            976  org.apache.cassandra.db.ColumnFamilyStore$3
1166:            24            960  ch.qos.logback.core.joran.event.StartEvent
1167:            30            960  io.netty.channel.AbstractChannelHandlerContext$WriteAndFlushTask
1168:            30            960  java.security.Provider$EngineDescription
1169:            30            960  java.util.concurrent.SynchronousQueue$TransferStack$SNode
1170:            20            960  org.apache.cassandra.transport.messages.PrepareMessage
1171:            17            952  org.apache.cassandra.transport.messages.ResultMessage$SetKeyspace
1172:            22            936  [Ljava.beans.PropertyDescriptor;
1173:            58            928  org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy$2
1174:            58            928  org.apache.cassandra.index.internal.CassandraIndex$$Lambda$326/1853268078
1175:            39            920  [Ljava.security.cert.Certificate;
1176:            38            912  org.apache.cassandra.schema.CachingParams
1177:            46            904  [Ljavax.management.MBeanConstructorInfo;
1178:            14            896  java.text.DecimalFormatSymbols
1179:            28            896  java.util.TreeMap$AscendingSubMap$AscendingEntrySetView
1180:            28            896  org.apache.cassandra.db.RangeTombstoneList$2
1181:            37            888  sun.reflect.annotation.AnnotationInvocationHandler
1182:            22            880  io.netty.channel.DefaultChannelPromise
1183:            22            880  java.beans.GenericBeanInfo
1184:            36            864  com.google.common.collect.HashBiMap$EntrySet$1$MapEntry
1185:            18            864  io.netty.util.ResourceLeakDetector$DefaultResourceLeak
1186:            54            864  org.apache.cassandra.cql3.Constants$Value
1187:            41            840  [Ljava.lang.reflect.TypeVariable;
1188:            21            840  com.sun.jmx.mbeanserver.MXBeanSupport
1189:            21            840  java.util.stream.Nodes$SpinedNodeBuilder
1190:            35            840  org.apache.cassandra.cql3.statements.SelectStatement$Pager$NormalPager
1191:            21            840  org.apache.cassandra.index.internal.composites.CompositesSearcher$1
1192:            26            832  java.util.TreeMap$EntryIterator
1193:            26            832  sun.reflect.generics.tree.MethodTypeSignature
1194:            34            816  org.apache.cassandra.db.rows.ComplexColumnData$$Lambda$187/1681334209
